"COORD_TRF_CODE","COORD_TRF_EPSG_NAME","COORD_TRF_EPSG_ABBR","COORD_TRF_USER_NAME","DESCRIPTION","AREA_OF_USE","COORD_TRF_METHOD_CODE","PARAMETER_1","PARAMETER_2","PARAMETER_3","PARAMETER_4","PARAMETER_5","PARAMETER_6","PARAMETER_7","UOM_LENGTH_CODE","UOM_ANGLE_CODE","PRIME_MERIDIAN_CODE","UOM_SCALE_CODE","PARAMETER_35","PARAMETER_36","PARAMETER_37","REVISION_DATE","INFORMATION_SOURCE","DATA_SOURCE","REMARKS","CHANGE_ID"
14205,Texas CS27 South zone,Texas South,,,United States (USA) - Texas - counties south of 28d 05m North.,9802,26.1,27.5,25.4,-98.3,-98.3,2000000.0,0.0,9003,9110,8901,8901,,,,1996-09-12 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14231,Texas CS83 North zone,Texas North,,,United States (USA) - Texas - counties north of 34d 20m North.,9802,36.11,34.39,34.0,-101.3,-101.3,200000.0,1000000.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14232,Texas CS83 North Central zone,Texas North Central,,,United States (USA) - Texas - counties between 34d 20m & 32deg North.,9802,33.58,32.08,31.4,-98.3,-98.3,600000.0,2000000.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14233,Texas CS83 Central zone,Texas Central,,,United States (USA) - Texas - counties between 32deg & 30d 10m North.,9802,31.53,30.07,29.4,-100.2,-100.2,700000.0,3000000.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14234,Texas CS83 South Central zone,Texas South Central,,,United States (USA) - Texas - counties between 30d 10m & 28d 05m North.,9802,30.17,28.23,27.5,-99.0,-99.0,600000.0,4000000.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14235,Texas CS83 South zone,Texas South,,,United States (USA) - Texas - counties south of 28d 05m North.,9802,27.5,26.1,25.4,-98.3,-98.3,300000.0,5000000.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14301,Utah CS27 North zone,Utah North,,,United States (USA) - Utah - counties north of 40d 50m North.,9802,40.43,41.47,40.2,-111.3,-111.3,2000000.0,0.0,9003,9110,8901,8901,,,,1996-09-12 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14302,Utah CS27 Central zone,Utah Central,,,United States (USA) - Utah - counties between 40d 50m & 38d 30m North.,9802,39.01,40.39,38.2,-111.3,-111.3,2000000.0,0.0,9003,9110,8901,8901,,,,1996-09-12 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14303,Utah CS27 South zone,Utah South,,,United States (USA) - Utah - counties south of 38d 30m North.,9802,37.13,38.21,36.4,-111.3,-111.3,2000000.0,0.0,9003,9110,8901,8901,,,,1996-09-12 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14331,Utah CS83 North zone,Utah North,,,United States (USA) - Utah - counties north of 40d 50m North.,9802,41.47,40.43,40.2,-111.3,-111.3,500000.0,1000000.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14332,Utah CS83 Central zone,Utah Central,,,United States (USA) - Utah - counties between 40d 50m & 38d 30m North.,9802,40.39,39.01,38.2,-111.3,-111.3,500000.0,2000000.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14333,Utah CS83 South zone,Utah South,,,United States (USA) - Utah - counties south of 38d 30m North.,9802,38.21,37.13,36.4,-111.3,-111.3,500000.0,3000000.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14400,Vermont CS27,Vermont,,,United States (USA) - Vermont.,9807,42.3,-72.3,-72.3,-72.3,0.999964286,500000.0,0.0,9003,9110,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14430,Vermont CS83,Vermont,,,United States (USA) - Vermont.,9807,42.3,-72.3,-72.3,-72.3,0.999964286,500000.0,0.0,9001,9110,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14501,Virginia CS27 North zone,Virginia North,,,United States (USA) - Virginia - counties north of 38d 05m North.,9802,38.02,39.12,37.4,-78.3,-78.3,2000000.0,0.0,9003,9110,8901,8901,,,,1996-09-12 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14502,Virginia CS27 South zone,Virginia South,,,United States (USA) - Virginia - counties south of 38d 05m North.,9802,36.46,37.58,36.2,-78.3,-78.3,2000000.0,0.0,9003,9110,8901,8901,,,,1996-09-12 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14531,Virginia CS83 North zone,Virginia North,,,United States (USA) - Virginia - counties north of 38d 05m North.,9802,39.12,38.02,37.4,-78.3,-78.3,3500000.0,2000000.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14532,Virginia CS83 South zone,Virginia South,,,United States (USA) - Virginia - counties south of 38d 05m North.,9802,37.58,36.46,36.2,-78.3,-78.3,3500000.0,1000000.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14601,Washington CS27 North zone,Washington North,,,United States (USA) - Washington - counties north of 47d 30m North.,9802,47.3,48.44,47.0,-120.5,-120.5,2000000.0,0.0,9003,9110,8901,8901,,,,1996-09-12 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14602,Washington CS27 South zone,Washington South,,,United States (USA) - Washington - counties south of 47d 30m North.,9802,45.5,47.2,45.2,-120.3,-120.3,2000000.0,0.0,9003,9110,8901,8901,,,,1996-09-12 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14631,Washington CS83 North zone,Washington North,,,United States (USA) - Washington - counties north of 47d 30m North.,9802,48.44,47.3,47.0,-120.5,-120.5,500000.0,0.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14632,Washington CS83 South zone,Washington South,,,United States (USA) - Washington - counties south of 47d 30m North.,9802,47.2,45.5,45.2,-120.3,-120.3,500000.0,0.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14701,West Virginia CS27 North zone,West Virginia North,,,United States (USA) - West Virginia - counties north of 39deg North.,9802,39.0,40.15,38.3,-79.3,-79.3,2000000.0,0.0,9003,9110,8901,8901,,,,1996-09-12 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14702,West Virginia CS27 South zone,West Virginia South,,,United States (USA) - West Virginia - counties south of 39deg North.,9802,37.29,38.53,37.0,-81.0,-81.0,2000000.0,0.0,9003,9110,8901,8901,,,,1996-09-12 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14731,West Virginia CS83 North zone,West Virginia North,,,United States (USA) - West Virginia - counties north of 39deg North.,9802,40.15,39.0,38.3,-79.3,-79.3,600000.0,0.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14732,West Virginia CS83 South zone,West Virginia South,,,United States (USA) - West Virginia - counties south of 39deg North.,9802,38.53,37.29,37.0,-81.0,-81.0,600000.0,0.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14801,Wisconsin CS27 North zone,Wisconsin North,,,United States (USA) - Wisconsin - counties north of 45d 35m North.,9802,45.34,46.46,45.1,-90.0,-90.0,2000000.0,0.0,9003,9110,8901,8901,,,,1996-09-12 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14802,Wisconsin CS27 Central zone,Wisconsin Central,,,United States (USA) - Wisconsin - counties between 45d 35m & 44d 15m North.,9802,44.15,45.3,43.5,-90.0,-90.0,2000000.0,0.0,9003,9110,8901,8901,,,,1996-09-12 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14803,Wisconsin CS27 South zone,Wisconsin South,,,United States (USA) - Wisconsin - counties south of 44d 15m North.,9802,42.44,44.04,42.0,-90.0,-90.0,2000000.0,0.0,9003,9110,8901,8901,,,,1996-09-12 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14831,Wisconsin CS83 North zone,Wisconsin North,,,United States (USA) - Wisconsin - counties north of 45d 35m North.,9802,46.46,45.34,45.1,-90.0,-90.0,600000.0,0.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14832,Wisconsin CS83 Central zone,Wisconsin Central,,,United States (USA) - Wisconsin - counties between 45d 35m & 44d 15m North.,9802,45.3,44.15,43.5,-90.0,-90.0,600000.0,0.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14833,Wisconsin CS83 South zone,Wisconsin South,,,United States (USA) - Wisconsin - counties south of 44d 15m North.,9802,44.04,42.44,42.0,-90.0,-90.0,600000.0,0.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14901,Wyoming CS27 East zone,Wyoming East,,,United States (USA) - Wyoming - counties east of 106d West.,9807,40.4,-105.1,-105.1,-105.1,0.999941177,500000.0,0.0,9003,9110,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14902,Wyoming CS27 East Central zone,Wyoming East Central,,,United States (USA) - Wyoming - counties between 106d & 108d 10m West.,9807,40.4,-107.2,-107.2,-107.2,0.999941177,500000.0,0.0,9003,9110,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14903,Wyoming CS27 West Central zone,Wyoming West Central,,,United States (USA) - Wyoming - counties between 108d 10m & 109d 40m West.,9807,40.4,-108.45,-108.45,-108.45,0.999941177,500000.0,0.0,9003,9110,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14904,Wyoming CS27 West zone,Wyoming West,,,United States (USA) - Wyoming - counties west of 109d 40m West.,9807,40.4,-110.05,-110.05,-110.05,0.999941177,500000.0,0.0,9003,9110,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
14931,Wyoming CS83 East zone,Wyoming East,,,United States (USA) - Wyoming - counties east of 106d West.,9807,40.3,-105.1,-105.1,-105.1,0.9999375,200000.0,0.0,9001,9110,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14932,Wyoming CS83 East Central zone,Wyoming East Central,,,United States (USA) - Wyoming - counties between 106d & 108d 10m West.,9807,40.3,-107.2,-107.2,-107.2,0.9999375,400000.0,100000.0,9001,9110,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14933,Wyoming CS83 West Central zone,Wyoming West Central,,,United States (USA) - Wyoming - counties between 108d 10m & 109d 40m West.,9807,40.3,-108.45,-108.45,-108.45,0.9999375,600000.0,0.0,9001,9110,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
14934,Wyoming CS83 West zone,Wyoming West,,,United States (USA) - Wyoming - counties west of 109d 40m West.,9807,40.3,-110.05,-110.05,-110.05,0.9999375,800000.0,100000.0,9001,9110,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
15001,Alaska CS27 zone 1,Alaska zone 1,,,United States (USA) - Alaska - east of 141 deg West; i.e. Panhandle.,9812,57.0,-133.4,323.07483685,323.07483685,0.9999,16404166.67,-16404166.67,9003,9110,8901,8901,,,,1997-04-11 00:00:00,USGS Professional Paper #1395,EPSG,,96.29  97.08
15002,Alaska CS27 zone 2,Alaska zone 2,,,United States (USA) - Alaska - 141deg to 144deg West.,9807,54.0,-142.0,-142.0,-142.0,0.9999,500000.0,0.0,9003,9102,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
15003,Alaska CS27 zone 3,Alaska zone 3,,,United States (USA) - Alaska - 144deg to 148deg West excluding Kenai Peninsula; Perry Is. and Esther Is.,9807,54.0,-146.0,-146.0,-146.0,0.9999,500000.0,0.0,9003,9102,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
15004,Alaska CS27 zone 4,Alaska zone 4,,,United States (USA) - Alaska - 148deg to 152deg West.,9807,54.0,-150.0,-150.0,-150.0,0.9999,500000.0,0.0,9003,9102,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
15005,Alaska CS27 zone 5,Alaska zone 5,,,United States (USA) - Alaska - 152deg to 156deg West.,9807,54.0,-154.0,-154.0,-154.0,0.9999,500000.0,0.0,9003,9102,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
15006,Alaska CS27 zone 6,Alaska zone 6,,,United States (USA) - Alaska - 156deg to 160deg West.,9807,54.0,-158.0,-158.0,-158.0,0.9999,500000.0,0.0,9003,9102,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
15007,Alaska CS27 zone 7,Alaska zone 7,,,United States (USA) - Alaska - 160deg to 164deg West.,9807,54.0,-162.0,-162.0,-162.0,0.9999,700000.0,0.0,9003,9102,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
15008,Alaska CS27 zone 8,Alaska zone 8,,,United States (USA) - Alaska - 164deg to 168deg West north of 54d 30m North.,9807,54.0,-166.0,-166.0,-166.0,0.9999,500000.0,0.0,9003,9102,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
15009,Alaska CS27 zone 9,Alaska zone 9,,,United States (USA) - Alaska - west of 168deg West and north of 54d 30m North.,9807,54.0,-170.0,-170.0,-170.0,0.9999,600000.0,0.0,9003,9102,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
15010,Alaska CS27 zone 10,Alaska zone 10,,,United States (USA) - Alaska - Aleutian Islands.,9802,53.5,51.5,51.0,-176.0,-176.0,3000000.0,0.0,9003,9110,8901,8901,,,,1996-09-12 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
15031,Alaska CS83 zone 1,Alaska zone 1,,,United States (USA) - Alaska - east of 141 deg West; i.e. Panhandle.,9812,57.0,-133.4,323.07483685,323.07483685,0.9999,5000000.0,-5000000.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,96.29
15032,Alaska CS83 zone 2,Alaska zone 2,,,United States (USA) - Alaska - 141deg to 144deg West.,9807,54.0,-142.0,-142.0,-142.0,0.9999,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
15033,Alaska CS83 zone 3,Alaska zone 3,,,United States (USA) - Alaska - 144deg to 148deg West excluding Kenai Peninsula; Perry Is. and Esther Is.,9807,54.0,-146.0,-146.0,-146.0,0.9999,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
15034,Alaska CS83 zone 4,Alaska zone 4,,,United States (USA) - Alaska - 148deg to 152deg West.,9807,54.0,-150.0,-150.0,-150.0,0.9999,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
15035,Alaska CS83 zone 5,Alaska zone 5,,,United States (USA) - Alaska - 152deg to 156deg West.,9807,54.0,-154.0,-154.0,-154.0,0.9999,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
15036,Alaska CS83 zone 6,Alaska zone 6,,,United States (USA) - Alaska - 156deg to 160deg West.,9807,54.0,-158.0,-158.0,-158.0,0.9999,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
15037,Alaska CS83 zone 7,Alaska zone 7,,,United States (USA) - Alaska - 160deg to 164deg West.,9807,54.0,-162.0,-162.0,-162.0,0.9999,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
15038,Alaska CS83 zone 8,Alaska zone 8,,,United States (USA) - Alaska - 164deg to 168deg West north of 54d 30m North.,9807,54.0,-166.0,-166.0,-166.0,0.9999,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
15039,Alaska CS83 zone 9,Alaska zone 9,,,United States (USA) - Alaska - west of 168deg West and north of 54d 30m North.,9807,54.0,-170.0,-170.0,-170.0,0.9999,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
15040,Alaska CS83 zone 10,Alaska zone 10,,,United States (USA) - Alaska - Aleutian Islands.,9802,53.5,51.5,51.0,-176.0,-176.0,1000000.0,0.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
15101,Hawaii CS27 zone 1,Hawaii zone 1,,,United States (USA) - Hawaii - island of Hawaii.,9807,18.5,-155.3,-155.3,-155.3,0.999966667,500000.0,0.0,9003,9110,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
15102,Hawaii CS27 zone 2,Hawaii zone 2,,,United States (USA) - Hawaii - Maui; Kahoolawe; Lanai; Molokai.,9807,20.2,-156.4,-156.4,-156.4,0.999966667,500000.0,0.0,9003,9110,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
15103,Hawaii CS27 zone 3,Hawaii zone 3,,,United States (USA) - Hawaii - Oahu.,9807,21.1,-158.0,-158.0,-158.0,0.99999,500000.0,0.0,9003,9110,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
15104,Hawaii CS27 zone 4,Hawaii zone 4,,,United States (USA) - Hawaii - Kauai.,9807,21.5,-159.3,-159.3,-159.3,0.99999,500000.0,0.0,9003,9110,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
15105,Hawaii CS27 zone 5,Hawaii zone 5,,,United States (USA) - Hawaii - Niihau.,9807,21.4,-160.1,-160.1,-160.1,1.0,500000.0,0.0,9003,9110,8901,8901,,,,1995-12-02 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
15131,Hawaii CS83 zone 1,Hawaii  zone 1,,,United States (USA) - Hawaii - island of Hawaii.,9807,18.5,-155.3,-155.3,-155.3,0.999966667,500000.0,0.0,9001,9110,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
15132,Hawaii CS83 zone 2,Hawaii  zone 2,,,United States (USA) - Hawaii - Maui; Kahoolawe; Lanai; Molokai.,9807,20.2,-156.4,-156.4,-156.4,0.999966667,500000.0,0.0,9001,9110,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
15133,Hawaii CS83 zone 3,Hawaii  zone 3,,,United States (USA) - Hawaii - Oahu.,9807,21.1,-158.0,-158.0,-158.0,0.99999,500000.0,0.0,9001,9110,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
15134,Hawaii CS83 zone 4,Hawaii  zone 4,,,United States (USA) - Hawaii - Kauai.,9807,21.5,-159.3,-159.3,-159.3,0.99999,500000.0,0.0,9001,9110,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
15135,Hawaii CS83 zone 5,Hawaii  zone 5,,,United States (USA) - Hawaii - Niihau.,9807,21.4,-160.1,-160.1,-160.1,1.0,500000.0,0.0,9001,9110,8901,8901,,,,1995-12-02 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
15201,Puerto Rico CS27,Puerto Rico,,,Puerto Rico.,9802,18.26,18.02,17.5,-66.26,-66.26,500000.0,0.0,9003,9110,8901,8901,,,,1996-09-12 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
15202,St. Croix CS27,St. Croix,,,Virgin Islands of US - St. Croix.,9802,18.26,18.02,17.5,-66.26,-66.26,500000.0,100000.0,9003,9110,8901,8901,,,,1996-09-12 00:00:00,USGS Professional Paper #1395,EPSG,,95.30  96.29
15230,Puerto Rico & Virgin Islands CS83,Puerto Rico & Virgin Is.,,,Puerto Rico & Virgin Islands of US,9802,18.26,18.02,17.5,-66.26,-66.26,200000.0,200000.0,9001,9110,8901,8901,,,,1996-09-12 00:00:00,NOAA manual NOS NGS 5,EPSG,,95.30  96.29
15914,BLM zone 14N in feet,BLM 14N (feet),,,United States (USA) - Gulf of Mexico - west of 96 deg West approximately.,9807,0.0,-99.0,-99.0,-99.0,0.9996,1640416.67,0.0,9003,9102,8901,8901,,,,1995-12-02 00:00:00,Minerals Management Service offshore protraction diagrams.,EPSG,"Sometimes locally referred to as \"UTM zone 14\".",95.30  96.29
15915,BLM zone 15N in feet,BLM 15N (feet),,,United States (USA) - Gulf of Mexico - 96 deg to 90 deg West approximately.,9807,0.0,-93.0,-93.0,-93.0,0.9996,1640416.67,0.0,9003,9102,8901,8901,,,,1995-12-02 00:00:00,Minerals Management Service offshore protraction diagrams.,EPSG,"Sometimes locally referred to as \"UTM zone 15\".",95.30  96.29
15916,BLM zone 16N in feet,BLM 16N (feet),,,United States (USA) - Gulf of Mexico - 90 deg to 84 deg West approximately.,9807,0.0,-87.0,-87.0,-87.0,0.9996,1640416.67,0.0,9003,9102,8901,8901,,,,1995-12-02 00:00:00,Minerals Management Service offshore protraction diagrams.,EPSG,"Sometimes locally referred to as \"UTM zone 16\".",95.27  95.30  96.29
15917,BLM zone 17N in feet,BLM 17N (feet),,,United States (USA) - Gulf of Mexico - east of 84 deg West approximately.,9807,0.0,-81.0,-81.0,-81.0,0.9996,1640416.67,0.0,9003,9102,8901,8901,,,,1995-12-02 00:00:00,Minerals Management Service offshore protraction diagrams.,EPSG,"Sometimes locally referred to as \"UTM zone 17\".",95.30  96.29
16001,UTM zone 1N,,,,180deg to 174deg West; northern hemisphere.,9807,0.0,-177.0,-177.0,-177.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16002,UTM zone 2N,,,,174deg West to 168deg West; northern hemisphere.,9807,0.0,-171.0,-171.0,-171.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16003,UTM zone 3N,,,,168deg West to 162deg West; northern hemisphere.,9807,0.0,-165.0,-165.0,-165.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16004,UTM zone 4N,,,,162deg West to 156deg West; northern hemisphere.,9807,0.0,-159.0,-159.0,-159.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16005,UTM zone 5N,,,,156deg West to 150deg West; northern hemisphere.,9807,0.0,-153.0,-153.0,-153.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16006,UTM zone 6N,,,,150deg West to 144deg West; northern hemisphere.,9807,0.0,-147.0,-147.0,-147.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16007,UTM zone 7N,,,,144deg West to 138deg West; northern hemisphere.,9807,0.0,-141.0,-141.0,-141.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16008,UTM zone 8N,,,,138deg West to 132deg West; northern hemisphere.,9807,0.0,-135.0,-135.0,-135.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16009,UTM zone 9N,,,,132deg West to 126deg West; northern hemisphere.,9807,0.0,-129.0,-129.0,-129.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16010,UTM zone 10N,,,,130deg West to 120deg West; northern hemisphere.,9807,0.0,-123.0,-123.0,-123.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16011,UTM zone 11N,,,,120deg West to 114deg West; northern hemisphere.,9807,0.0,-117.0,-117.0,-117.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16012,UTM zone 12N,,,,114deg West to 108deg West; northern hemisphere.,9807,0.0,-111.0,-111.0,-111.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16013,UTM zone 13N,,,,108deg West to 102deg West; northern hemisphere.,9807,0.0,-105.0,-105.0,-105.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16014,UTM zone 14N,,,,102deg West to 96deg West; northern hemisphere.,9807,0.0,-99.0,-99.0,-99.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16015,UTM zone 15N,,,,96deg West to 90deg West; northern hemisphere.,9807,0.0,-93.0,-93.0,-93.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16016,UTM zone 16N,,,,90deg West to 84deg West; northern hemisphere.,9807,0.0,-87.0,-87.0,-87.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16017,UTM zone 17N,,,,84deg West to 78deg West; northern hemisphere.,9807,0.0,-81.0,-81.0,-81.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16018,UTM zone 18N,,,,78deg West to 72deg West; northern hemisphere.,9807,0.0,-75.0,-75.0,-75.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16019,UTM zone 19N,,,,72deg West to 66deg West; northern hemisphere.,9807,0.0,-69.0,-69.0,-69.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16020,UTM zone 20N,,,,66deg West to 60deg West; northern hemisphere.,9807,0.0,-63.0,-63.0,-63.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16021,UTM zone 21N,,,,60deg West to 54deg West; northern hemisphere.,9807,0.0,-57.0,-57.0,-57.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
16022,UTM zone 22N,,,,54deg West to 48deg West; northern hemisphere.,9807,0.0,-51.0,-51.0,-51.0,0.9996,500000.0,0.0,9001,9102,8901,8901,,,,1995-12-02 00:00:00,,EPSG,,95.28
