"COORD_OP_CODE","COORD_OP_METHOD_CODE","PARAMETER_CODE","PARAMETER_VALUE","PARAM_VALUE_FILE_REF","UOM_CODE"
15133,9807,8801,21.1,,9110
15133,9807,8802,-158.0,,9110
15133,9807,8805,0.99999,,9201
15133,9807,8806,500000.0,,9001
15133,9807,8807,0.0,,9001
15134,9807,8801,21.5,,9110
15134,9807,8802,-159.3,,9110
15134,9807,8805,0.99999,,9201
15134,9807,8806,500000.0,,9001
15134,9807,8807,0.0,,9001
15135,9807,8801,21.4,,9110
15135,9807,8802,-160.1,,9110
15135,9807,8805,1.0,,9201
15135,9807,8806,500000.0,,9001
15135,9807,8807,0.0,,9001
15201,9802,8821,17.5,,9110
15201,9802,8822,-66.26,,9110
15201,9802,8823,18.26,,9110
15201,9802,8824,18.02,,9110
15201,9802,8826,500000.0,,9003
15201,9802,8827,0.0,,9003
15202,9802,8821,17.5,,9110
15202,9802,8822,-66.26,,9110
15202,9802,8823,18.26,,9110
15202,9802,8824,18.02,,9110
15202,9802,8826,500000.0,,9003
15202,9802,8827,100000.0,,9003
15230,9802,8821,17.5,,9110
15230,9802,8822,-66.26,,9110
15230,9802,8823,18.26,,9110
15230,9802,8824,18.02,,9110
15230,9802,8826,200000.0,,9001
15230,9802,8827,200000.0,,9001
15300,9801,8801,-14.16,,9110
15300,9801,8802,170.0,,9110
15300,9801,8805,1.0,,9201
15300,9801,8806,500000.0,,9003
15300,9801,8807,0.0,,9003
15301,9801,8801,-14.16,,9110
15301,9801,8802,-170.0,,9110
15301,9801,8805,1.0,,9201
15301,9801,8806,500000.0,,9003
15301,9801,8807,0.0,,9003
15302,9802,8821,34.4,,9110
15302,9802,8822,-86.0,,9110
15302,9802,8823,35.15,,9110
15302,9802,8824,36.25,,9110
15302,9802,8826,2000000.0,,9003
15302,9802,8827,100000.0,,9003
15303,9802,8821,37.3,,9110
15303,9802,8822,-84.15,,9110
15303,9802,8823,37.58,,9110
15303,9802,8824,38.58,,9110
15303,9802,8826,500000.0,,9001
15303,9802,8827,0.0,,9001
15304,9807,8801,31.0,,9110
15304,9807,8802,-110.1,,9110
15304,9807,8805,0.9999,,9201
15304,9807,8806,700000.0,,9002
15304,9807,8807,0.0,,9002
15305,9807,8801,31.0,,9110
15305,9807,8802,-111.55,,9110
15305,9807,8805,0.9999,,9201
15305,9807,8806,700000.0,,9002
15305,9807,8807,0.0,,9002
15306,9807,8801,31.0,,9110
15306,9807,8802,-113.45,,9110
15306,9807,8805,0.999933333,,9201
15306,9807,8806,700000.0,,9002
15306,9807,8807,0.0,,9002
15307,9802,8821,39.2,,9110
15307,9802,8822,-122.0,,9110
15307,9802,8823,41.4,,9110
15307,9802,8824,40.0,,9110
15307,9802,8826,6561666.667,,9003
15307,9802,8827,1640416.667,,9003
15308,9802,8821,37.4,,9110
15308,9802,8822,-122.0,,9110
15308,9802,8823,39.5,,9110
15308,9802,8824,38.2,,9110
15308,9802,8826,6561666.667,,9003
15308,9802,8827,1640416.667,,9003
15309,9802,8821,36.3,,9110
15309,9802,8822,-120.3,,9110
15309,9802,8823,38.26,,9110
15309,9802,8824,37.04,,9110
15309,9802,8826,6561666.667,,9003
15309,9802,8827,1640416.667,,9003
15310,9802,8821,35.2,,9110
15310,9802,8822,-119.0,,9110
15310,9802,8823,37.15,,9110
15310,9802,8824,36.0,,9110
15310,9802,8826,6561666.667,,9003
15310,9802,8827,1640416.667,,9003
15311,9802,8821,33.3,,9110
15311,9802,8822,-118.0,,9110
15311,9802,8823,35.28,,9110
15311,9802,8824,34.02,,9110
15311,9802,8826,6561666.667,,9003
15311,9802,8827,1640416.667,,9003
15312,9802,8821,32.1,,9110
15312,9802,8822,-116.15,,9110
15312,9802,8823,33.53,,9110
15312,9802,8824,32.47,,9110
15312,9802,8826,6561666.667,,9003
15312,9802,8827,1640416.667,,9003
15313,9802,8821,39.2,,9110
15313,9802,8822,-105.3,,9110
15313,9802,8823,40.47,,9110
15313,9802,8824,39.43,,9110
15313,9802,8826,3000000.0,,9003
15313,9802,8827,1000000.0,,9003
15314,9802,8821,37.5,,9110
15314,9802,8822,-105.3,,9110
15314,9802,8823,39.45,,9110
15314,9802,8824,38.27,,9110
15314,9802,8826,3000000.0,,9003
15314,9802,8827,1000000.0,,9003
15315,9802,8821,36.4,,9110
15315,9802,8822,-105.3,,9110
15315,9802,8823,38.26,,9110
15315,9802,8824,37.14,,9110
15315,9802,8826,3000000.0,,9003
15315,9802,8827,1000000.0,,9003
15316,9802,8821,40.5,,9110
15316,9802,8822,-72.45,,9110
15316,9802,8823,41.52,,9110
15316,9802,8824,41.12,,9110
15316,9802,8826,1000000.0,,9003
15316,9802,8827,500000.0,,9003
15317,9807,8801,38.0,,9110
15317,9807,8802,-75.25,,9110
15317,9807,8805,0.999995,,9201
15317,9807,8806,656166.667,,9003
15317,9807,8807,0.0,,9003
15318,9807,8801,24.2,,9110
15318,9807,8802,-81.0,,9110
15318,9807,8805,0.999941177,,9201
15318,9807,8806,656166.667,,9003
15318,9807,8807,0.0,,9003
15319,9807,8801,24.2,,9110
15319,9807,8802,-82.0,,9110
15319,9807,8805,0.999941177,,9201
15319,9807,8806,656166.667,,9003
15319,9807,8807,0.0,,9003
15320,9802,8821,29.0,,9110
15320,9802,8822,-84.3,,9110
15320,9802,8823,30.45,,9110
15320,9802,8824,29.35,,9110
15320,9802,8826,1968500.0,,9003
15320,9802,8827,0.0,,9003
15321,9807,8801,30.0,,9110
15321,9807,8802,-82.1,,9110
15321,9807,8805,0.9999,,9201
15321,9807,8806,656166.667,,9003
15321,9807,8807,0.0,,9003
15322,9807,8801,30.0,,9110
15322,9807,8802,-84.1,,9110
15322,9807,8805,0.9999,,9201
15322,9807,8806,2296583.333,,9003
15322,9807,8807,0.0,,9003
15323,9807,8801,41.4,,9110
15323,9807,8802,-112.1,,9110
15323,9807,8805,0.999947368,,9201
15323,9807,8806,656166.667,,9003
15323,9807,8807,0.0,,9003
15324,9807,8801,41.4,,9110
15324,9807,8802,-114.0,,9110
15324,9807,8805,0.999947368,,9201
15324,9807,8806,1640416.667,,9003
15324,9807,8807,0.0,,9003
15325,9807,8801,41.4,,9110
15325,9807,8802,-115.45,,9110
15325,9807,8805,0.999933333,,9201
15325,9807,8806,2624666.667,,9003
15325,9807,8807,0.0,,9003
15326,9807,8801,37.3,,9110
15326,9807,8802,-85.4,,9110
15326,9807,8805,0.999966667,,9201
15326,9807,8806,328083.333,,9003
15326,9807,8807,818125.0,,9003
15327,9807,8801,37.3,,9110
15327,9807,8802,-87.05,,9110
15327,9807,8805,0.999966667,,9201
15327,9807,8806,2952750.0,,9003
15327,9807,8807,818125.0,,9003
15328,9802,8821,37.3,,9110
15328,9802,8822,-84.15,,9110
15328,9802,8823,37.58,,9110
15328,9802,8824,38.58,,9110
15328,9802,8826,1640416.667,,9003
15328,9802,8827,0.0,,9003
15329,9802,8821,36.2,,9110
15329,9802,8822,-85.45,,9110
15329,9802,8823,37.56,,9110
15329,9802,8824,36.44,,9110
15329,9802,8826,1640416.667,,9003
15329,9802,8827,1640416.667,,9003
15330,9802,8821,37.4,,9110
15330,9802,8822,-77.0,,9110
15330,9802,8823,39.27,,9110
15330,9802,8824,38.18,,9110
15330,9802,8826,1312333.333,,9003
15330,9802,8827,0.0,,9003
15331,9802,8821,41.0,,9110
15331,9802,8822,-71.3,,9110
15331,9802,8823,42.41,,9110
15331,9802,8824,41.43,,9110
15331,9802,8826,656166.667,,9003
15331,9802,8827,2460625.0,,9003
15332,9802,8821,41.0,,9110
15332,9802,8822,-70.3,,9110
15332,9802,8823,41.29,,9110
15332,9802,8824,41.17,,9110
15332,9802,8826,1640416.667,,9003
15332,9802,8827,0.0,,9003
15333,9802,8821,44.47,,9110
15333,9802,8822,-87.0,,9110
15333,9802,8823,47.05,,9110
15333,9802,8824,45.29,,9110
15333,9802,8826,26246719.16,,9002
15333,9802,8827,0.0,,9002
15334,9802,8821,43.19,,9110
15334,9802,8822,-84.22,,9110
15334,9802,8823,45.42,,9110
15334,9802,8824,44.11,,9110
15334,9802,8826,19685039.37,,9002
15334,9802,8827,0.0,,9002
15335,9802,8821,41.3,,9110
15335,9802,8822,-84.22,,9110
15335,9802,8823,43.4,,9110
15335,9802,8824,42.06,,9110
15335,9802,8826,13123359.58,,9002
15335,9802,8827,0.0,,9002
15336,9807,8801,29.3,,9110
15336,9807,8802,-88.5,,9110
15336,9807,8805,0.99995,,9201
15336,9807,8806,984250.0,,9003
15336,9807,8807,0.0,,9003
15337,9807,8801,29.3,,9110
15337,9807,8802,-90.2,,9110
15337,9807,8805,0.99995,,9201
15337,9807,8806,2296583.333,,9003
15337,9807,8807,0.0,,9003
15338,9802,8821,44.15,,9110
15338,9802,8822,-109.3,,9110
15338,9802,8823,49.0,,9110
15338,9802,8824,45.0,,9110
15338,9802,8826,1968503.937,,9002
15338,9802,8827,0.0,,9002
15339,9807,8801,31.0,,9110
15339,9807,8802,-104.2,,9110
15339,9807,8805,0.999909091,,9201
15339,9807,8806,541337.5,,9003
15339,9807,8807,0.0,,9003
15340,9807,8801,31.0,,9110
15340,9807,8802,-106.15,,9110
15340,9807,8805,0.9999,,9201
15340,9807,8806,1640416.667,,9003
15340,9807,8807,0.0,,9003
15341,9807,8801,31.0,,9110
15341,9807,8802,-107.5,,9110
15341,9807,8805,0.999916667,,9201
15341,9807,8806,2723091.667,,9003
15341,9807,8807,0.0,,9003
15342,9807,8801,38.5,,9110
15342,9807,8802,-74.3,,9110
15342,9807,8805,0.9999,,9201
15342,9807,8806,492125.0,,9003
15342,9807,8807,0.0,,9003
15343,9807,8801,40.0,,9110
15343,9807,8802,-76.35,,9110
15343,9807,8805,0.9999375,,9201
15343,9807,8806,820208.333,,9003
15343,9807,8807,0.0,,9003
15344,9807,8801,40.0,,9110
15344,9807,8802,-78.35,,9110
15344,9807,8805,0.9999375,,9201
15344,9807,8806,1148291.667,,9003
15344,9807,8807,0.0,,9003
15345,9802,8821,40.1,,9110
15345,9802,8822,-74.0,,9110
15345,9802,8823,41.02,,9110
15345,9802,8824,40.4,,9110
15345,9802,8826,984250.0,,9003
15345,9802,8827,0.0,,9003
15346,9802,8821,33.45,,9110
15346,9802,8822,-79.0,,9110
15346,9802,8823,36.1,,9110
15346,9802,8824,34.2,,9110
15346,9802,8826,2000000.0,,9003
15346,9802,8827,0.0,,9003
15347,9802,8821,47.0,,9110
15347,9802,8822,-100.3,,9110
15347,9802,8823,48.44,,9110
15347,9802,8824,47.26,,9110
15347,9802,8826,1968503.937,,9002
15347,9802,8827,0.0,,9002
15348,9802,8821,45.4,,9110
15348,9802,8822,-100.3,,9110
15348,9802,8823,47.29,,9110
15348,9802,8824,46.11,,9110
15348,9802,8826,1968503.937,,9002
15348,9802,8827,0.0,,9002
15349,9802,8821,35.0,,9110
15349,9802,8822,-98.0,,9110
15349,9802,8823,36.46,,9110
15349,9802,8824,35.34,,9110
15349,9802,8826,1968500.0,,9003
15349,9802,8827,0.0,,9003
15350,9802,8821,33.2,,9110
15350,9802,8822,-98.0,,9110
15350,9802,8823,35.14,,9110
15350,9802,8824,33.56,,9110
15350,9802,8826,1968500.0,,9003
15350,9802,8827,0.0,,9003
15351,9802,8821,43.4,,9110
15351,9802,8822,-120.3,,9110
15351,9802,8823,46.0,,9110
15351,9802,8824,44.2,,9110
15351,9802,8826,8202099.738,,9002
15351,9802,8827,0.0,,9002
15352,9802,8821,41.4,,9110
15352,9802,8822,-120.3,,9110
15352,9802,8823,44.0,,9110
15352,9802,8824,42.2,,9110
15352,9802,8826,4921259.843,,9002
15352,9802,8827,0.0,,9002
15353,9802,8821,40.1,,9110
15353,9802,8822,-77.45,,9110
15353,9802,8823,41.57,,9110
15353,9802,8824,40.53,,9110
15353,9802,8826,1968500.0,,9003
15353,9802,8827,0.0,,9003
15354,9802,8821,39.2,,9110
15354,9802,8822,-77.45,,9110
15354,9802,8823,40.58,,9110
15354,9802,8824,39.56,,9110
15354,9802,8826,1968500.0,,9003
15354,9802,8827,0.0,,9003
15355,9802,8821,31.5,,9110
15355,9802,8822,-81.0,,9110
15355,9802,8823,34.5,,9110
15355,9802,8824,32.3,,9110
15355,9802,8826,2000000.0,,9002
15355,9802,8827,0.0,,9002
15356,9802,8821,34.2,,9110
15356,9802,8822,-86.0,,9110
15356,9802,8823,36.25,,9110
15356,9802,8824,35.15,,9110
15356,9802,8826,1968500.0,,9003
15356,9802,8827,0.0,,9003
15357,9802,8821,34.0,,9110
15357,9802,8822,-101.3,,9110
15357,9802,8823,36.11,,9110
15357,9802,8824,34.39,,9110
15357,9802,8826,656166.667,,9003
15357,9802,8827,3280833.333,,9003
15358,9802,8821,31.4,,9110
15358,9802,8822,-98.3,,9110
15358,9802,8823,33.58,,9110
15358,9802,8824,32.08,,9110
15358,9802,8826,1968500.0,,9003
15358,9802,8827,6561666.667,,9003
15359,9802,8821,29.4,,9110
15359,9802,8822,-100.2,,9110
15359,9802,8823,31.53,,9110
15359,9802,8824,30.07,,9110
15359,9802,8826,2296583.333,,9003
15359,9802,8827,9842500.0,,9003
15360,9802,8821,27.5,,9110
15360,9802,8822,-99.0,,9110
15360,9802,8823,30.17,,9110
15360,9802,8824,28.23,,9110
15360,9802,8826,1968500.0,,9003
15360,9802,8827,13123333.333,,9003
15361,9802,8821,25.4,,9110
15361,9802,8822,-98.3,,9110
15361,9802,8823,27.5,,9110
15361,9802,8824,26.1,,9110
15361,9802,8826,984250.0,,9003
15361,9802,8827,16404166.667,,9003
15362,9802,8821,40.2,,9110
15362,9802,8822,-111.3,,9110
15362,9802,8823,41.47,,9110
15362,9802,8824,40.43,,9110
15362,9802,8826,1640419.948,,9002
15362,9802,8827,3280839.895,,9002
15363,9802,8821,38.2,,9110
15363,9802,8822,-111.3,,9110
15363,9802,8823,40.39,,9110
15363,9802,8824,39.01,,9110
15363,9802,8826,1640419.948,,9002
15363,9802,8827,6561679.79,,9002
15364,9802,8821,36.4,,9110
15364,9802,8822,-111.3,,9110
15364,9802,8823,38.21,,9110
15364,9802,8824,37.13,,9110
15364,9802,8826,1640419.948,,9002
15364,9802,8827,9842519.685,,9002
15365,9802,8821,37.4,,9110
15365,9802,8822,-78.3,,9110
15365,9802,8823,39.12,,9110
15365,9802,8824,38.02,,9110
15365,9802,8826,11482916.667,,9003
15365,9802,8827,6561666.667,,9003
15366,9802,8821,36.2,,9110
15366,9802,8822,-78.3,,9110
15366,9802,8823,37.58,,9110
15366,9802,8824,36.46,,9110
15366,9802,8826,11482916.667,,9003
15366,9802,8827,3280833.333,,9003
15367,9802,8821,47.0,,9110
15367,9802,8822,-120.5,,9110
15367,9802,8823,48.44,,9110
15367,9802,8824,47.3,,9110
15367,9802,8826,1640416.667,,9003
15367,9802,8827,0.0,,9003
15368,9802,8821,45.2,,9110
15368,9802,8822,-120.3,,9110
15368,9802,8823,47.2,,9110
15368,9802,8824,45.5,,9110
15368,9802,8826,1640416.667,,9003
15368,9802,8827,0.0,,9003
15369,9802,8821,45.1,,9110
15369,9802,8822,-90.0,,9110
15369,9802,8823,46.46,,9110
15369,9802,8824,45.34,,9110
15369,9802,8826,1968500.0,,9003
15369,9802,8827,0.0,,9003
15370,9802,8821,43.5,,9110
15370,9802,8822,-90.0,,9110
15370,9802,8823,45.3,,9110
15370,9802,8824,44.15,,9110
15370,9802,8826,1968500.0,,9003
15370,9802,8827,0.0,,9003
15371,9802,8821,42.0,,9110
15371,9802,8822,-90.0,,9110
15371,9802,8823,44.04,,9110
15371,9802,8824,42.44,,9110
15371,9802,8826,1968500.0,,9003
15371,9802,8827,0.0,,9003
15372,9807,8801,37.3,,9110
15372,9807,8802,-85.4,,9110
15372,9807,8805,0.999966667,,9201
15372,9807,8806,328083.333,,9003
15372,9807,8807,820208.333,,9003
15373,9807,8801,37.3,,9110
15373,9807,8802,-87.05,,9110
15373,9807,8805,0.999966667,,9201
15373,9807,8806,2952750.0,,9003
15373,9807,8807,820208.333,,9003
15374,9802,8821,41.45,,9110
15374,9802,8822,-120.3,,9110
15374,9802,8823,43.0,,9110
15374,9802,8824,45.3,,9110
15374,9802,8826,1312335.958,,9002
15374,9802,8827,0.0,,9002
15914,9807,8801,0.0,,9102
15914,9807,8802,-99.0,,9102
15914,9807,8805,0.9996,,9201
15914,9807,8806,1640416.67,,9003
15914,9807,8807,0.0,,9003
15915,9807,8801,0.0,,9102
15915,9807,8802,-93.0,,9102
15915,9807,8805,0.9996,,9201
15915,9807,8806,1640416.67,,9003
15915,9807,8807,0.0,,9003
15916,9807,8801,0.0,,9102
15916,9807,8802,-87.0,,9102
15916,9807,8805,0.9996,,9201
15916,9807,8806,1640416.67,,9003
15916,9807,8807,0.0,,9003
15917,9807,8801,0.0,,9102
15917,9807,8802,-81.0,,9102
15917,9807,8805,0.9996,,9201
15917,9807,8806,1640416.67,,9003
15917,9807,8807,0.0,,9003
16000,9824,8801,0.0,,9102
16000,9824,8805,0.9996,,9201
16000,9824,8806,500000.0,,9001
16000,9824,8807,0.0,,9001
16000,9824,8830,-180.0,,9102
16000,9824,8831,6.0,,9102
16001,9807,8801,0.0,,9102
16001,9807,8802,-177.0,,9102
16001,9807,8805,0.9996,,9201
16001,9807,8806,500000.0,,9001
16001,9807,8807,0.0,,9001
16002,9807,8801,0.0,,9102
16002,9807,8802,-171.0,,9102
16002,9807,8805,0.9996,,9201
16002,9807,8806,500000.0,,9001
16002,9807,8807,0.0,,9001
16003,9807,8801,0.0,,9102
16003,9807,8802,-165.0,,9102
16003,9807,8805,0.9996,,9201
16003,9807,8806,500000.0,,9001
16003,9807,8807,0.0,,9001
16004,9807,8801,0.0,,9102
16004,9807,8802,-159.0,,9102
16004,9807,8805,0.9996,,9201
16004,9807,8806,500000.0,,9001
16004,9807,8807,0.0,,9001
16005,9807,8801,0.0,,9102
16005,9807,8802,-153.0,,9102
16005,9807,8805,0.9996,,9201
16005,9807,8806,500000.0,,9001
16005,9807,8807,0.0,,9001
16006,9807,8801,0.0,,9102
16006,9807,8802,-147.0,,9102
16006,9807,8805,0.9996,,9201
16006,9807,8806,500000.0,,9001
16006,9807,8807,0.0,,9001
16007,9807,8801,0.0,,9102
16007,9807,8802,-141.0,,9102
16007,9807,8805,0.9996,,9201
16007,9807,8806,500000.0,,9001
16007,9807,8807,0.0,,9001
16008,9807,8801,0.0,,9102
16008,9807,8802,-135.0,,9102
16008,9807,8805,0.9996,,9201
16008,9807,8806,500000.0,,9001
16008,9807,8807,0.0,,9001
16009,9807,8801,0.0,,9102
16009,9807,8802,-129.0,,9102
16009,9807,8805,0.9996,,9201
16009,9807,8806,500000.0,,9001
16009,9807,8807,0.0,,9001
16010,9807,8801,0.0,,9102
16010,9807,8802,-123.0,,9102
16010,9807,8805,0.9996,,9201
16010,9807,8806,500000.0,,9001
16010,9807,8807,0.0,,9001
16011,9807,8801,0.0,,9102
16011,9807,8802,-117.0,,9102
16011,9807,8805,0.9996,,9201
16011,9807,8806,500000.0,,9001
16011,9807,8807,0.0,,9001
16012,9807,8801,0.0,,9102
16012,9807,8802,-111.0,,9102
16012,9807,8805,0.9996,,9201
16012,9807,8806,500000.0,,9001
16012,9807,8807,0.0,,9001
16013,9807,8801,0.0,,9102
16013,9807,8802,-105.0,,9102
16013,9807,8805,0.9996,,9201
16013,9807,8806,500000.0,,9001
16013,9807,8807,0.0,,9001
16014,9807,8801,0.0,,9102
16014,9807,8802,-99.0,,9102
16014,9807,8805,0.9996,,9201
16014,9807,8806,500000.0,,9001
16014,9807,8807,0.0,,9001
16015,9807,8801,0.0,,9102
16015,9807,8802,-93.0,,9102
16015,9807,8805,0.9996,,9201
16015,9807,8806,500000.0,,9001
16015,9807,8807,0.0,,9001
16016,9807,8801,0.0,,9102
16016,9807,8802,-87.0,,9102
16016,9807,8805,0.9996,,9201
16016,9807,8806,500000.0,,9001
16016,9807,8807,0.0,,9001
16017,9807,8801,0.0,,9102
16017,9807,8802,-81.0,,9102
16017,9807,8805,0.9996,,9201
16017,9807,8806,500000.0,,9001
16017,9807,8807,0.0,,9001
16018,9807,8801,0.0,,9102
16018,9807,8802,-75.0,,9102
16018,9807,8805,0.9996,,9201
16018,9807,8806,500000.0,,9001
16018,9807,8807,0.0,,9001
16019,9807,8801,0.0,,9102
16019,9807,8802,-69.0,,9102
16019,9807,8805,0.9996,,9201
16019,9807,8806,500000.0,,9001
16019,9807,8807,0.0,,9001
16020,9807,8801,0.0,,9102
16020,9807,8802,-63.0,,9102
16020,9807,8805,0.9996,,9201
16020,9807,8806,500000.0,,9001
16020,9807,8807,0.0,,9001
16021,9807,8801,0.0,,9102
16021,9807,8802,-57.0,,9102
16021,9807,8805,0.9996,,9201
16021,9807,8806,500000.0,,9001
16021,9807,8807,0.0,,9001
16022,9807,8801,0.0,,9102
16022,9807,8802,-51.0,,9102
16022,9807,8805,0.9996,,9201
16022,9807,8806,500000.0,,9001
16022,9807,8807,0.0,,9001
16023,9807,8801,0.0,,9102
16023,9807,8802,-45.0,,9102
16023,9807,8805,0.9996,,9201
16023,9807,8806,500000.0,,9001
16023,9807,8807,0.0,,9001
16024,9807,8801,0.0,,9102
16024,9807,8802,-39.0,,9102
16024,9807,8805,0.9996,,9201
16024,9807,8806,500000.0,,9001
16024,9807,8807,0.0,,9001
16025,9807,8801,0.0,,9102
16025,9807,8802,-33.0,,9102
16025,9807,8805,0.9996,,9201
16025,9807,8806,500000.0,,9001
16025,9807,8807,0.0,,9001
16026,9807,8801,0.0,,9102
16026,9807,8802,-27.0,,9102
16026,9807,8805,0.9996,,9201
16026,9807,8806,500000.0,,9001
16026,9807,8807,0.0,,9001
16027,9807,8801,0.0,,9102
16027,9807,8802,-21.0,,9102
16027,9807,8805,0.9996,,9201
16027,9807,8806,500000.0,,9001
16027,9807,8807,0.0,,9001
16028,9807,8801,0.0,,9102
16028,9807,8802,-15.0,,9102
16028,9807,8805,0.9996,,9201
16028,9807,8806,500000.0,,9001
16028,9807,8807,0.0,,9001
16029,9807,8801,0.0,,9102
16029,9807,8802,-9.0,,9102
16029,9807,8805,0.9996,,9201
16029,9807,8806,500000.0,,9001
16029,9807,8807,0.0,,9001
16030,9807,8801,0.0,,9102
16030,9807,8802,-3.0,,9102
16030,9807,8805,0.9996,,9201
16030,9807,8806,500000.0,,9001
16030,9807,8807,0.0,,9001
16031,9807,8801,0.0,,9102
16031,9807,8802,3.0,,9102
16031,9807,8805,0.9996,,9201
16031,9807,8806,500000.0,,9001
16031,9807,8807,0.0,,9001
16032,9807,8801,0.0,,9102
16032,9807,8802,9.0,,9102
16032,9807,8805,0.9996,,9201
16032,9807,8806,500000.0,,9001
16032,9807,8807,0.0,,9001
16033,9807,8801,0.0,,9102
16033,9807,8802,15.0,,9102
16033,9807,8805,0.9996,,9201
16033,9807,8806,500000.0,,9001
16033,9807,8807,0.0,,9001
16034,9807,8801,0.0,,9102
16034,9807,8802,21.0,,9102
16034,9807,8805,0.9996,,9201
16034,9807,8806,500000.0,,9001
16034,9807,8807,0.0,,9001
16035,9807,8801,0.0,,9102
16035,9807,8802,27.0,,9102
16035,9807,8805,0.9996,,9201
16035,9807,8806,500000.0,,9001
16035,9807,8807,0.0,,9001
16036,9807,8801,0.0,,9102
16036,9807,8802,33.0,,9102
16036,9807,8805,0.9996,,9201
16036,9807,8806,500000.0,,9001
16036,9807,8807,0.0,,9001
16037,9807,8801,0.0,,9102
16037,9807,8802,39.0,,9102
16037,9807,8805,0.9996,,9201
16037,9807,8806,500000.0,,9001
16037,9807,8807,0.0,,9001
16038,9807,8801,0.0,,9102
16038,9807,8802,45.0,,9102
16038,9807,8805,0.9996,,9201
16038,9807,8806,500000.0,,9001
16038,9807,8807,0.0,,9001
16039,9807,8801,0.0,,9102
16039,9807,8802,51.0,,9102
16039,9807,8805,0.9996,,9201
16039,9807,8806,500000.0,,9001
16039,9807,8807,0.0,,9001
16040,9807,8801,0.0,,9102
16040,9807,8802,57.0,,9102
16040,9807,8805,0.9996,,9201
16040,9807,8806,500000.0,,9001
16040,9807,8807,0.0,,9001
16041,9807,8801,0.0,,9102
16041,9807,8802,63.0,,9102
16041,9807,8805,0.9996,,9201
16041,9807,8806,500000.0,,9001
16041,9807,8807,0.0,,9001
16042,9807,8801,0.0,,9102
16042,9807,8802,69.0,,9102
16042,9807,8805,0.9996,,9201
16042,9807,8806,500000.0,,9001
16042,9807,8807,0.0,,9001
16043,9807,8801,0.0,,9102
16043,9807,8802,75.0,,9102
16043,9807,8805,0.9996,,9201
16043,9807,8806,500000.0,,9001
16043,9807,8807,0.0,,9001
16044,9807,8801,0.0,,9102
16044,9807,8802,81.0,,9102
16044,9807,8805,0.9996,,9201
16044,9807,8806,500000.0,,9001
16044,9807,8807,0.0,,9001
16045,9807,8801,0.0,,9102
16045,9807,8802,87.0,,9102
16045,9807,8805,0.9996,,9201
16045,9807,8806,500000.0,,9001
16045,9807,8807,0.0,,9001
16046,9807,8801,0.0,,9102
16046,9807,8802,93.0,,9102
16046,9807,8805,0.9996,,9201
16046,9807,8806,500000.0,,9001
16046,9807,8807,0.0,,9001
16047,9807,8801,0.0,,9102
16047,9807,8802,99.0,,9102
16047,9807,8805,0.9996,,9201
16047,9807,8806,500000.0,,9001
16047,9807,8807,0.0,,9001
16048,9807,8801,0.0,,9102
16048,9807,8802,105.0,,9102
16048,9807,8805,0.9996,,9201
16048,9807,8806,500000.0,,9001
16048,9807,8807,0.0,,9001
16049,9807,8801,0.0,,9102
16049,9807,8802,111.0,,9102
16049,9807,8805,0.9996,,9201
16049,9807,8806,500000.0,,9001
16049,9807,8807,0.0,,9001
16050,9807,8801,0.0,,9102
16050,9807,8802,117.0,,9102
16050,9807,8805,0.9996,,9201
16050,9807,8806,500000.0,,9001
16050,9807,8807,0.0,,9001
16051,9807,8801,0.0,,9102
16051,9807,8802,123.0,,9102
16051,9807,8805,0.9996,,9201
16051,9807,8806,500000.0,,9001
16051,9807,8807,0.0,,9001
16052,9807,8801,0.0,,9102
16052,9807,8802,129.0,,9102
16052,9807,8805,0.9996,,9201
16052,9807,8806,500000.0,,9001
16052,9807,8807,0.0,,9001
16053,9807,8801,0.0,,9102
16053,9807,8802,135.0,,9102
16053,9807,8805,0.9996,,9201
16053,9807,8806,500000.0,,9001
16053,9807,8807,0.0,,9001
16054,9807,8801,0.0,,9102
16054,9807,8802,141.0,,9102
16054,9807,8805,0.9996,,9201
16054,9807,8806,500000.0,,9001
16054,9807,8807,0.0,,9001
16055,9807,8801,0.0,,9102
16055,9807,8802,147.0,,9102
16055,9807,8805,0.9996,,9201
16055,9807,8806,500000.0,,9001
16055,9807,8807,0.0,,9001
16056,9807,8801,0.0,,9102
16056,9807,8802,153.0,,9102
16056,9807,8805,0.9996,,9201
16056,9807,8806,500000.0,,9001
16056,9807,8807,0.0,,9001
16057,9807,8801,0.0,,9102
16057,9807,8802,159.0,,9102
16057,9807,8805,0.9996,,9201
16057,9807,8806,500000.0,,9001
16057,9807,8807,0.0,,9001
16058,9807,8801,0.0,,9102
16058,9807,8802,165.0,,9102
16058,9807,8805,0.9996,,9201
16058,9807,8806,500000.0,,9001
16058,9807,8807,0.0,,9001
16059,9807,8801,0.0,,9102
16059,9807,8802,171.0,,9102
16059,9807,8805,0.9996,,9201
16059,9807,8806,500000.0,,9001
16059,9807,8807,0.0,,9001
16060,9807,8801,0.0,,9102
16060,9807,8802,177.0,,9102
16060,9807,8805,0.9996,,9201
16060,9807,8806,500000.0,,9001
16060,9807,8807,0.0,,9001
16061,9810,8801,90.0,,9102
16061,9810,8802,0.0,,9102
16061,9810,8805,0.994,,9201
16061,9810,8806,2000000.0,,9001
16061,9810,8807,2000000.0,,9001
16070,9807,8801,0.0,,9102
